timestamp,consumption_mwh,expected_adjusted,deviation_pct,is_anomaly,detected,anomaly_score
2022-01-11 14:00:00,1312.57,1269.7855413748944,3.3694239878317997,0,0,0
2022-01-11 15:00:00,1280.65,1274.9544411178636,0.44672646319367665,0,0,0
2022-01-11 16:00:00,1320.0,1264.4327970848005,4.394634736089718,0,0,0
2022-01-11 17:00:00,1320.0,1325.3410843299391,-0.4029969638072034,0,0,0
2022-01-11 18:00:00,1320.0,1379.0369888953264,-4.281030122521792,0,0,0
2022-01-11 19:00:00,1320.0,1385.2129960738916,-4.707795570697416,0,0,0
2022-01-11 20:00:00,1320.0,1372.6890061206814,-3.8383789689978154,0,0,0
2022-01-11 21:00:00,1315.76,1325.2350540710968,-0.7149715850021933,0,0,0
2022-01-11 22:00:00,1199.21,1284.3398185064593,-6.628293951475829,0,0,0
2022-01-11 23:00:00,1105.08,1217.482034608114,-9.232336199876187,0,0,0
2022-01-12 00:00:00,991.34,1136.9980711702115,-12.810757983107084,0,0,0
2022-01-12 01:00:00,916.59,1097.583948587051,-16.490214604545677,0,0,0
2022-01-12 02:00:00,830.31,1029.7471797503142,-19.367586886586317,0,0,0
2022-01-12 03:00:00,809.3,1007.8486920620131,-19.70024802590074,0,0,0
2022-01-12 04:00:00,845.37,1012.311632323845,-16.491130497099658,0,0,0
2022-01-12 05:00:00,957.7,1062.584165952716,-9.870669008009962,0,0,0
2022-01-12 06:00:00,1073.12,1135.0106862089485,-5.452872555382703,0,0,0
2022-01-12 07:00:00,1315.13,1228.8486725775156,7.0213142877478205,0,1,2
2022-01-12 08:00:00,1320.0,1260.5931623678737,4.712609857452954,0,0,0
2022-01-12 09:00:00,1308.21,1281.8183688176014,2.0589212812376316,0,0,0
2022-01-12 10:00:00,1320.0,1293.4682115227565,2.051213028730602,0,0,0
2022-01-12 11:00:00,1320.0,1294.3228203777571,1.983831175498305,0,0,0
2022-01-12 12:00:00,1294.42,1251.8264853006133,3.4025094691264974,0,0,0
2022-01-12 13:00:00,1320.0,1281.116347773968,3.0351382443597004,0,0,0
2022-01-12 14:00:00,1304.59,1301.0698255492816,0.27055999467454794,0,0,0
2022-01-12 15:00:00,1320.0,1303.8750013746544,1.2366981964026666,0,0,0
2022-01-12 16:00:00,1302.48,1301.1263338593935,0.10403802500801404,0,0,0
2022-01-12 17:00:00,1320.0,1349.2333972438428,-2.166667183273074,0,0,0
2022-01-12 18:00:00,1320.0,1392.5889611587008,-5.212518782161202,0,0,0
2022-01-12 19:00:00,1320.0,1414.1788202413054,-6.6596118463459515,0,0,0
2022-01-12 20:00:00,1320.0,1375.7186824090086,-4.050150886330925,0,0,0
2022-01-12 21:00:00,1293.73,1343.2456001918522,-3.6862655782963287,0,0,0
2022-01-12 22:00:00,1230.42,1276.7258334600679,-3.6269206940517424,0,0,0
2022-01-12 23:00:00,1031.94,1197.3389641306499,-13.813879702039161,0,0,0
2022-01-13 00:00:00,926.14,1113.5263565700957,-16.82819229778149,0,0,0
2022-01-13 01:00:00,858.67,1070.274045939313,-19.771015352764287,0,0,0
2022-01-13 02:00:00,772.05,1018.5159361888004,-24.198535087340403,0,0,0
2022-01-13 03:00:00,778.88,989.6707826516865,-21.299081103202994,0,0,0
2022-01-13 04:00:00,842.06,996.2260760655383,-15.47500911383455,0,0,0
2022-01-13 05:00:00,926.86,1041.540890868971,-11.010695007211023,0,0,0
2022-01-13 06:00:00,1082.41,1123.6825328237253,-3.6729709342380366,0,0,0
2022-01-13 07:00:00,1280.46,1212.1322019337292,5.636992232139914,0,1,1
2022-01-13 08:00:00,1320.0,1246.809921789576,5.870187342219133,0,0,0
2022-01-13 09:00:00,1248.6,1266.3366541088885,-1.4006270805901742,0,0,0
2022-01-13 10:00:00,1222.12,1264.39451190991,-3.343458984652909,0,0,0
2022-01-13 11:00:00,1281.14,1265.351498323796,1.247756192419183,0,0,0
2022-01-13 12:00:00,1320.0,1232.5170625208405,7.097908835455194,0,0,0
2022-01-13 13:00:00,1308.62,1262.4410049570151,3.6579131113185843,0,0,0
2022-01-13 14:00:00,1320.0,1277.8972132316364,3.294692744645015,0,0,0
2022-01-13 15:00:00,1297.78,1273.8844442940554,1.8758024570420706,0,0,0
2022-01-13 16:00:00,1314.39,1273.6995516660738,3.194666142474555,0,0,0
2022-01-13 17:00:00,1320.0,1327.525276009413,-0.566864988969109,0,0,0
2022-01-13 18:00:00,1320.0,1374.4219568683739,-3.9596251061336734,0,0,0
2022-01-13 19:00:00,1320.0,1391.7391088050924,-5.154637701220136,0,0,0
2022-01-13 20:00:00,1320.0,1367.0773400120222,-3.443648624269363,0,0,0
2022-01-13 21:00:00,1228.95,1321.0260592575319,-6.970041098907781,0,0,0
2022-01-13 22:00:00,1149.58,1256.1333339575226,-8.482645199918394,0,0,0
2022-01-13 23:00:00,1029.42,1173.6813079587369,-12.29135259976455,0,0,0
2022-01-14 00:00:00,898.21,1086.6259770935671,-17.33954286621504,0,0,0
2022-01-14 01:00:00,894.05,1033.2149524204312,-13.469119092248958,0,0,0
2022-01-14 02:00:00,771.78,971.18692911616,-20.53229127554595,0,0,0
2022-01-14 03:00:00,742.55,940.5821279527356,-21.054209097484232,0,0,0
2022-01-14 04:00:00,732.69,939.4072525060118,-22.005073087796802,0,0,0
2022-01-14 05:00:00,835.5,996.8278995467269,-16.18412763327403,0,0,0
2022-01-14 06:00:00,996.85,1081.4539243657964,-7.82316495040796,0,0,0
2022-01-14 07:00:00,1122.24,1167.4988318019434,-3.8765633479983816,0,0,0
2022-01-14 08:00:00,1143.75,1210.814991678294,-5.538830633847389,0,0,0
2022-01-14 09:00:00,1174.92,1229.8245506970784,-4.464421422223016,0,0,0
2022-01-14 10:00:00,1319.34,1242.7426163156601,6.163575842552729,0,0,0
2022-01-14 11:00:00,1184.67,1233.066070269554,-3.92485621301496,0,0,0
2022-01-14 12:00:00,1237.31,1203.2480250643218,2.830835723487455,0,0,0
2022-01-14 13:00:00,1276.88,1239.8534201844388,2.9863675183517455,0,0,0
2022-01-14 14:00:00,1308.08,1253.1384097810646,4.384319384842263,0,0,0
2022-01-14 15:00:00,1320.0,1248.8991818181667,5.6930790905254405,0,0,0
2022-01-14 16:00:00,1262.16,1244.7893212562394,1.3954713819548357,0,0,0
2022-01-14 17:00:00,1320.0,1295.9583523428164,1.8551250210874008,0,0,0
2022-01-14 18:00:00,1320.0,1354.7386129645802,-2.564229928352121,0,0,0
2022-01-14 19:00:00,1320.0,1375.4713361880786,-4.032896559066757,0,0,0
2022-01-14 20:00:00,1320.0,1355.3792388400598,-2.6102833676526944,0,0,0
2022-01-14 21:00:00,1288.19,1313.6985558471836,-1.9417358520831631,0,0,0
2022-01-14 22:00:00,1078.21,1239.6157384549222,-13.020626751327063,0,1,1
2022-01-14 23:00:00,1063.81,1167.9422063295715,-8.915869789210047,0,0,0
